order_id,customer_id,order_date,status,region_code
153,83,2026-02-17 09:30:02,CANCELLED,NORTH
628,156,2026-07-03 11:45:18,CANCELLED,SOUTH
505,357,2025-10-30 13:56:27,DELIVERED,WEST
482,43,2026-03-16 08:12:10,PLACED,EAST
334,340,2026-01-07 10:17:55,DELIVERED,SOUTH
388,,2026-03-26 01:37:38,DELIVERED,NORTH
25,461,2025-10-12 12:08:21,RETURNED,NORTH
64,401,2025-09-03 06:38:44,DELIVERED,NORTH
182,308,2026-01-23 10:43:28,PLACED,EAST
260,406,2026-07-09 00:00:00,PLACED,SOUTH
575,,2026-08-04 23:08:08,SHIPPED,WEST
657,438,2025-11-30 23:09:00,RETURNED,SOUTH
191,36,2025-09-19 22:07:44,RETURNED,EAST
431,412,2026-06-05 09:47:16,SHIPPED,SOUTH
62,421,2026-03-03 01:40:36,CANCELLED,NORTH
614,114,2026-02-07 11:42:49,DELIVERED,SOUTH
699,346,2026-08-04 09:52:29,CANCELLED,EAST
544,414,2026-06-12 08:44:14,CANCELLED,SOUTH
751,491,2025-12-21 07:30:27,RETURNED,NORTH
626,387,2025-11-04 10:28:20,SHIPPED,SOUTH
29,353,2025-08-29 10:15:27,DELIVERED,SOUTH
24,52,2025-08-08 16:28:31,DELIVERED,SOUTH
164,273,2025-09-20 07:18:49,PLACED,NORTH
625,469,2026-01-07 14:39:26,SHIPPED,WEST
320,205,2026-04-24 20:24:33,SHIPPED,SOUTH
96,340,2026-03-01 08:33:07,DELIVERED,EAST
219,352,2026-07-21 18:21:53,PLACED,EAST
291,427,2026-05-29 00:00:00,PLACED,EAST
130,157,2026-06-10 14:42:42,PLACED,SOUTH
667,431,2025-12-16 06:56:14,RETURNED,WEST
595,228,2026-06-07 22:48:57,PLACED,EAST
551,408,2026-02-15 15:44:07,CANCELLED,WEST
559,193,2026-07-02 04:10:17,PLACED,WEST
745,377,2025-09-02 02:20:57,SHIPPED,EAST
203,182,2025-09-29 17:20:30,RETURNED,EAST
782,138,2026-02-27 04:30:39,PLACED,EAST
354,212,2025-10-11 11:15:09,DELIVERED,WEST
601,146,2026-06-25 16:55:34,SHIPPED,SOUTH
605,177,2025-11-10 14:28:31,CANCELLED,SOUTH
457,314,2026-01-08 17:19:15,CANCELLED,SOUTH
414,144,2026-05-28 11:17:59,DELIVERED,WEST
151,368,2026-06-25 19:54:01,SHIPPED,WEST
287,104,2025-10-11 15:54:55,SHIPPED,NORTH
312,29,2026-07-25 20:53:14,DELIVERED,EAST
556,370,2026-01-29 07:17:50,RETURNED,EAST
430,180,2026-05-07 05:42:11,DELIVERED,SOUTH
303,232,2026-05-30 21:46:43,CANCELLED,NORTH
533,,2026-01-29 00:59:57,DELIVERED,NORTH
60,114,2026-04-06 00:00:00,DELIVERED,EAST
620,213,2026-04-04 03:33:29,DELIVERED,SOUTH
712,392,2026-05-04 18:17:01,CANCELLED,WEST
702,25,2026-06-07 08:10:38,RETURNED,WEST
794,219,2025-12-01 00:00:00,RETURNED,EAST
169,380,2026-02-03 02:39:23,RETURNED,NORTH
412,348,2025-11-28 14:27:36,RETURNED,NORTH
323,221,2025-11-28 07:13:13,RETURNED,NORTH
347,337,2025-12-12 18:24:19,CANCELLED,SOUTH
87,494,2025-09-04 09:20:53,CANCELLED,SOUTH
72,71,2026-04-22 16:08:01,RETURNED,EAST
530,446,2025-08-16 05:48:29,SHIPPED,SOUTH
11,388,2025-12-30 22:11:08,SHIPPED,NORTH
150,144,2025-10-01 18:56:11,SHIPPED,SOUTH
454,232,2026-01-31 21:54:04,CANCELLED,WEST
31,47,2026-07-13 01:29:25,PLACED,NORTH
604,190,2025-09-29 01:05:42,RETURNED,NORTH
529,414,2025-11-24 04:38:30,RETURNED,WEST
470,122,2026-01-09 08:44:15,DELIVERED,WEST
420,13,2025-09-25 08:05:53,RETURNED,SOUTH
424,,2025-09-29 15:54:10,RETURNED,NORTH
440,201,2025-11-12 13:33:39,DELIVERED,EAST
594,497,2026-06-26 01:45:24,SHIPPED,WEST
234,228,2026-05-31 08:08:41,DELIVERED,WEST
432,314,2025-11-04 12:20:59,RETURNED,WEST
543,,2025-10-29 04:21:46,RETURNED,EAST
156,473,2025-08-27 07:08:05,CANCELLED,NORTH
588,191,2025-09-27 05:20:46,CANCELLED,NORTH
773,,2026-02-11 22:32:46,RETURNED,WEST
425,456,2026-02-06 00:00:00,RETURNED,EAST
382,493,2025-12-15 15:30:53,SHIPPED,NORTH
273,331,2026-02-27 04:38:24,RETURNED,NORTH
88,39,2026-07-31 04:56:38,SHIPPED,NORTH
787,131,2026-06-25 15:21:31,CANCELLED,NORTH
518,,2026-01-11 17:36:13,CANCELLED,NORTH
294,111,2026-04-27 15:46:19,PLACED,NORTH
252,41,2026-01-02 11:02:51,SHIPPED,EAST
7,108,2026-03-30 01:16:12,SHIPPED,SOUTH
650,67,2026-05-23 16:10:11,CANCELLED,NORTH
450,91,2026-02-18 03:05:49,CANCELLED,NORTH
728,58,2026-04-19 13:04:57,CANCELLED,WEST
126,79,2026-07-30 06:58:09,DELIVERED,EAST
142,,2026-06-11 07:12:24,DELIVERED,WEST
343,10,2026-07-12 14:09:23,DELIVERED,EAST
373,300,2025-11-08 15:53:57,RETURNED,SOUTH
158,311,2026-07-30 20:31:44,CANCELLED,SOUTH
102,99,2025-08-30 16:09:53,PLACED,NORTH
511,252,2025-09-01 23:08:16,RETURNED,WEST
519,479,2026-04-20 18:56:15,DELIVERED,EAST
453,463,2026-01-10 05:07:14,PLACED,SOUTH
300,463,2026-06-17 22:32:05,DELIVERED,EAST
654,387,2026-02-27 00:00:00,PLACED,SOUTH
371,151,2026-07-06 19:32:34,PLACED,SOUTH
211,296,2025-09-07 07:27:59,RETURNED,WEST
121,410,2025-10-11 18:29:29,PLACED,WEST
172,,2025-11-26 04:33:18,PLACED,NORTH
108,117,2025-10-07 04:39:11,CANCELLED,WEST
675,342,2025-09-10 07:08:49,CANCELLED,WEST
43,451,2026-01-29 11:51:57,SHIPPED,WEST
629,,2026-07-09 00:00:00,DELIVERED,EAST
105,106,2026-07-11 09:36:53,CANCELLED,NORTH
795,347,2026-02-10 22:07:24,SHIPPED,WEST
114,274,2026-07-19 13:36:53,CANCELLED,EAST
469,96,2026-04-24 16:02:00,PLACED,WEST
677,255,2026-08-04 01:58:54,SHIPPED,NORTH
52,194,2026-04-27 09:11:18,SHIPPED,NORTH
107,28,2025-08-27 08:39:59,DELIVERED,NORTH
528,173,2026-07-29 19:04:50,PLACED,WEST
155,21,2025-12-29 19:45:23,SHIPPED,NORTH
274,120,2026-01-15 07:17:15,RETURNED,EAST
645,470,2026-07-06 00:00:00,SHIPPED,NORTH
48,424,2026-04-14 15:06:16,RETURNED,NORTH
349,68,2026-05-09 16:47:30,SHIPPED,SOUTH
265,349,2026-06-08 16:54:31,DELIVERED,SOUTH
777,498,2026-04-19 00:00:00,RETURNED,SOUTH
230,147,2026-07-30 10:24:50,SHIPPED,SOUTH
576,383,2026-07-23 19:06:00,CANCELLED,WEST
124,336,2026-01-15 00:49:44,DELIVERED,NORTH
233,335,2026-06-03 02:03:18,DELIVERED,WEST
441,16,2025-09-14 00:00:00,PLACED,EAST
346,486,2025-09-19 17:38:59,SHIPPED,EAST
705,178,2025-09-14 14:00:28,DELIVERED,EAST
33,52,2026-06-25 06:53:36,PLACED,EAST
179,229,2025-09-21 12:29:48,SHIPPED,NORTH
163,311,2025-09-06 00:00:00,CANCELLED,NORTH
366,481,2026-01-12 09:52:20,RETURNED,NORTH
268,112,2026-01-25 16:42:37,SHIPPED,WEST
368,203,2026-04-24 05:54:44,PLACED,WEST
792,454,2026-04-26 16:48:18,DELIVERED,WEST
49,,2026-06-04 10:05:05,RETURNED,WEST
571,376,2025-09-13 16:40:02,PLACED,WEST
756,406,2026-05-07 00:12:41,DELIVERED,EAST
241,88,2025-10-06 00:00:00,DELIVERED,EAST
506,39,2025-11-08 12:53:19,DELIVERED,WEST
718,133,2026-01-12 04:37:41,DELIVERED,SOUTH
104,108,2026-04-29 11:50:11,SHIPPED,WEST
504,392,2025-10-20 19:35:19,RETURNED,SOUTH
621,497,2025-12-07 00:33:35,CANCELLED,SOUTH
161,36,2025-09-23 02:15:00,CANCELLED,SOUTH
205,121,2026-06-04 06:26:58,DELIVERED,SOUTH
178,397,2026-07-20 06:14:32,SHIPPED,NORTH
133,324,2025-09-27 00:00:00,RETURNED,WEST
495,327,2025-11-15 02:23:59,CANCELLED,EAST
746,102,2025-12-26 00:00:00,DELIVERED,SOUTH
290,368,2026-03-18 00:00:00,SHIPPED,WEST
213,398,2025-10-12 23:00:47,PLACED,WEST
637,215,2026-03-03 11:00:17,DELIVERED,NORTH
682,278,2026-07-02 01:26:15,RETURNED,NORTH
484,310,2026-07-25 17:55:43,RETURNED,SOUTH
369,323,2026-03-04 01:15:45,SHIPPED,EAST
400,315,2026-02-01 18:28:54,RETURNED,WEST
301,325,2025-09-13 18:33:00,DELIVERED,SOUTH
135,277,2026-05-08 15:23:27,SHIPPED,EAST
480,243,2026-05-19 12:59:21,RETURNED,NORTH
779,14,2025-12-19 04:49:02,PLACED,WEST
348,294,2025-08-22 18:02:25,DELIVERED,EAST
225,323,2026-05-07 00:00:00,DELIVERED,EAST
520,324,2026-04-14 21:29:03,PLACED,EAST
703,320,2026-07-02 19:24:56,PLACED,NORTH
449,306,2025-10-23 10:06:54,RETURNED,NORTH
353,451,2025-09-22 11:16:34,PLACED,EAST
481,150,2026-04-02 04:58:53,RETURNED,NORTH
197,495,2025-12-03 06:10:13,CANCELLED,SOUTH
295,273,2026-02-02 18:42:48,SHIPPED,SOUTH
166,397,2025-11-04 12:03:03,CANCELLED,WEST
22,214,2025-09-21 00:04:59,PLACED,EAST
750,,2026-01-20 18:50:27,RETURNED,EAST
460,444,2025-10-13 00:00:00,CANCELLED,WEST
356,55,2025-08-26 15:03:46,PLACED,EAST
662,491,2025-12-29 10:09:33,DELIVERED,WEST
638,272,2026-04-15 04:36:48,PLACED,SOUTH
507,342,2025-11-18 10:05:37,DELIVERED,EAST
739,358,2026-04-10 06:45:17,PLACED,EAST
485,190,2025-10-11 08:12:12,DELIVERED,SOUTH
428,140,2025-10-07 17:02:59,DELIVERED,NORTH
664,57,2025-09-21 02:25:48,CANCELLED,EAST
275,225,2026-04-25 07:21:14,PLACED,WEST
66,231,2025-12-12 00:15:19,RETURNED,SOUTH
567,439,2025-08-11 19:54:46,SHIPPED,WEST
324,212,2025-10-17 02:56:45,DELIVERED,SOUTH
591,235,2026-03-03 00:00:00,CANCELLED,SOUTH
741,391,2026-05-11 00:00:00,SHIPPED,WEST
20,131,2026-06-26 07:34:54,RETURNED,NORTH
541,406,2026-07-18 07:42:33,RETURNED,WEST
63,101,2026-01-18 03:02:51,CANCELLED,SOUTH
238,,2025-12-27 22:40:11,PLACED,NORTH
711,187,2026-01-19 10:56:49,SHIPPED,SOUTH
695,59,2026-06-01 05:29:16,PLACED,EAST
627,149,2026-07-23 05:32:21,PLACED,EAST
606,63,2026-04-16 11:56:28,CANCELLED,WEST
526,33,2026-07-03 11:42:04,DELIVERED,WEST
498,347,2025-11-07 13:29:06,SHIPPED,EAST
410,236,2026-05-28 05:51:19,RETURNED,EAST
500,269,2026-03-27 17:19:46,CANCELLED,EAST
38,205,2026-04-08 15:56:17,DELIVERED,WEST
298,219,2026-01-20 13:39:13,SHIPPED,SOUTH
568,143,2026-07-01 00:00:00,CANCELLED,SOUTH
611,375,2025-11-01 10:31:23,PLACED,SOUTH
593,76,2025-10-14 09:39:03,SHIPPED,NORTH
508,38,2026-06-12 04:56:11,PLACED,WEST
426,,2025-12-04 04:20:55,SHIPPED,EAST
443,208,2026-07-01 22:05:48,PLACED,EAST
646,160,2026-06-12 19:22:22,SHIPPED,WEST
106,79,2026-04-30 00:00:00,DELIVERED,NORTH
9,207,2026-04-02 07:56:47,CANCELLED,WEST
342,272,2026-06-01 00:01:05,CANCELLED,WEST
53,411,2025-08-16 21:09:12,PLACED,WEST
402,1,2025-09-01 18:00:15,CANCELLED,NORTH
584,287,2025-09-05 06:41:13,RETURNED,SOUTH
302,110,2026-04-28 03:22:38,RETURNED,EAST
207,55,2025-08-22 17:58:31,PLACED,WEST
249,393,2025-11-27 18:38:30,DELIVERED,SOUTH
17,471,2026-05-25 20:54:21,PLACED,SOUTH
21,25,2026-06-20 05:05:18,PLACED,NORTH
483,316,2025-10-11 15:37:34,DELIVERED,NORTH
497,346,2025-10-14 23:45:03,RETURNED,SOUTH
456,480,2025-09-05 20:41:00,DELIVERED,NORTH
720,460,2025-11-19 00:00:00,RETURNED,EAST
157,373,2025-09-14 06:28:27,DELIVERED,NORTH
171,449,2025-12-10 18:15:39,DELIVERED,SOUTH
789,386,2026-02-04 05:29:03,SHIPPED,NORTH
23,79,2026-07-26 06:46:19,PLACED,EAST
433,15,2025-10-08 10:01:55,PLACED,NORTH
486,410,2025-11-09 17:59:15,PLACED,EAST
152,369,2025-10-05 04:18:25,CANCELLED,WEST
475,380,2026-04-26 23:08:40,PLACED,EAST
309,205,2025-08-31 07:57:38,SHIPPED,NORTH
89,220,2026-04-08 16:11:05,DELIVERED,SOUTH
762,,2025-09-17 20:42:22,CANCELLED,EAST
552,344,2026-07-30 07:03:46,PLACED,EAST
642,7,2026-03-02 17:13:41,DELIVERED,EAST
447,223,2026-07-28 19:31:51,DELIVERED,SOUTH
248,241,2026-01-16 17:14:41,CANCELLED,WEST
666,198,2026-04-05 11:43:39,RETURNED,EAST
149,72,2026-05-14 05:36:40,SHIPPED,NORTH
665,286,2026-04-18 12:30:56,PLACED,EAST
493,223,2026-03-04 00:00:00,CANCELLED,WEST
215,167,2025-09-09 15:19:51,DELIVERED,SOUTH
28,152,2025-08-18 19:02:22,RETURNED,WEST
193,142,2025-12-18 00:00:04,SHIPPED,WEST
713,426,2025-11-03 02:20:51,SHIPPED,WEST
115,74,2025-11-10 18:08:55,DELIVERED,NORTH
196,412,2026-05-05 17:09:33,DELIVERED,EAST
15,306,2026-06-08 10:15:24,CANCELLED,SOUTH
139,72,2026-02-16 17:32:50,SHIPPED,SOUTH
129,170,2025-08-11 12:57:09,CANCELLED,WEST
90,434,2026-07-25 00:25:08,DELIVERED,WEST
310,406,2025-11-16 23:21:36,CANCELLED,NORTH
790,411,2026-03-28 18:11:10,DELIVERED,SOUTH
692,321,2025-08-21 21:59:34,PLACED,WEST
707,264,2026-01-25 17:01:05,RETURNED,SOUTH
796,332,2026-06-23 19:33:08,DELIVERED,WEST
708,322,2026-01-03 17:17:56,SHIPPED,WEST
370,453,2026-01-30 01:45:50,DELIVERED,WEST
632,142,2025-09-20 10:49:50,PLACED,EAST
634,419,2026-06-04 23:46:23,RETURNED,NORTH
311,154,2026-03-18 00:00:00,RETURNED,WEST
499,345,2025-10-22 00:00:00,PLACED,NORTH
744,352,2026-06-29 23:00:10,DELIVERED,WEST
617,185,2026-06-21 21:57:24,CANCELLED,EAST
763,344,2025-08-19 23:08:33,RETURNED,NORTH
674,393,2025-12-18 02:12:02,DELIVERED,WEST
415,432,2026-07-23 23:03:54,RETURNED,WEST
709,493,2026-01-22 17:13:51,CANCELLED,EAST
472,58,2025-08-23 01:17:49,PLACED,SOUTH
489,86,2026-02-24 15:35:45,DELIVERED,NORTH
672,500,2025-09-07 20:04:55,SHIPPED,WEST
176,204,2026-03-12 20:31:11,CANCELLED,WEST
14,422,2026-05-30 00:00:00,DELIVERED,WEST
120,316,2025-11-24 01:41:38,SHIPPED,NORTH
405,354,2026-05-01 11:48:01,PLACED,EAST
6,91,2025-09-22 10:12:43,PLACED,NORTH
19,365,2025-09-14 23:05:35,PLACED,WEST
548,286,2026-07-10 19:16:49,PLACED,NORTH
445,212,2025-12-14 15:25:31,SHIPPED,SOUTH
109,208,2026-02-14 04:30:31,PLACED,WEST
690,146,2026-01-12 03:11:24,PLACED,NORTH
266,22,2025-09-01 21:40:35,RETURNED,NORTH
619,448,2025-11-14 02:51:05,SHIPPED,WEST
765,68,2026-04-28 00:00:00,RETURNED,WEST
81,17,2026-04-05 16:51:35,CANCELLED,NORTH
190,208,2025-10-27 07:22:09,RETURNED,NORTH
217,256,2026-08-04 01:39:35,CANCELLED,EAST
192,287,2026-08-05 01:35:59,DELIVERED,EAST
350,159,2025-11-08 22:20:16,RETURNED,SOUTH
272,47,2026-06-26 03:55:54,DELIVERED,NORTH
639,94,2025-10-30 07:17:31,RETURNED,SOUTH
461,365,2026-07-31 20:51:20,CANCELLED,WEST
687,292,2026-04-14 08:07:48,RETURNED,WEST
776,422,2026-03-10 19:23:24,RETURNED,SOUTH
466,70,2025-11-07 00:00:00,CANCELLED,WEST
742,70,2026-02-17 00:00:00,SHIPPED,EAST
602,147,2025-11-30 04:49:26,SHIPPED,SOUTH
322,377,2025-09-23 23:20:59,SHIPPED,NORTH
305,155,2026-03-03 00:00:00,SHIPPED,SOUTH
722,430,2026-02-01 02:55:39,SHIPPED,SOUTH
427,147,2026-06-30 08:32:20,DELIVERED,WEST
