order_id,customer_id,order_date,status,region_code
756,438,2026-07-14 17:01:52,PLACED,WEST
709,497,2026-05-24 19:40:15,CANCELLED,SOUTH
355,327,2026-03-26 22:47:10,DELIVERED,NORTH
208,316,2025-11-11 21:37:44,SHIPPED,NORTH
227,72,2025-10-07 11:59:46,SHIPPED,SOUTH
302,5,30-10-2025,SHIPPED,WEST
746,35,28-03-2026,RETURNED,NORTH
18,,2026-02-19 06:30:54,PLACED,EAST
459,151,2026-03-22 12:23:11,PLACED,SOUTH
503,432,2026-03-30 23:08:08,RETURNED,WEST
488,315,2026-03-12 15:59:29,RETURNED,WEST
247,211,2026-07-07 13:28:15,RETURNED,SOUTH
501,351,2026-04-30 11:55:13,DELIVERED,NORTH
417,318,2026-02-03 20:58:43,DELIVERED,NORTH
248,262,2026-04-27 17:56:16,DELIVERED,WEST
88,300,2026-07-30 12:37:25,PLACED,WEST
196,117,2026-04-09 16:37:15,CANCELLED,WEST
11,302,2026-06-07 15:24:30,CANCELLED,EAST
283,287,10-12-2025,DELIVERED,EAST
287,133,22-12-2025,SHIPPED,SOUTH
349,398,2026-05-14 23:33:49,RETURNED,WEST
265,287,2026-02-18 18:40:50,DELIVERED,EAST
364,69,2026-06-26 12:11:56,PLACED,WEST
218,157,2026-07-06 09:25:53,PLACED,SOUTH
685,176,2025-12-16 20:47:26,DELIVERED,WEST
620,471,2026-05-06 16:47:09,SHIPPED,SOUTH
333,328,2026-02-03 13:05:20,DELIVERED,WEST
46,373,2026-02-21 21:45:46,PLACED,NORTH
637,442,2026-05-04 16:34:30,RETURNED,SOUTH
748,276,14-04-2026,PLACED,SOUTH
611,200,2026-01-26 00:47:18,DELIVERED,WEST
706,7,2026-02-23 12:19:55,DELIVERED,EAST
724,355,2025-08-09 02:57:08,SHIPPED,NORTH
462,166,2025-12-21 18:19:21,SHIPPED,WEST
286,493,2026-07-11 20:56:01,CANCELLED,NORTH
89,325,2026-03-03 20:04:26,RETURNED,NORTH
252,273,2025-10-23 09:12:26,PLACED,NORTH
331,70,2025-09-02 23:08:04,RETURNED,SOUTH
275,402,2026-06-17 23:01:11,RETURNED,SOUTH
800,392,2025-12-01 05:56:08,CANCELLED,WEST
587,345,10-11-2025,PLACED,NORTH
496,100,2025-09-12 15:34:52,DELIVERED,WEST
277,45,2025-08-23 02:17:01,CANCELLED,EAST
535,223,2026-04-24 17:43:03,DELIVERED,SOUTH
716,156,2025-11-23 11:27:31,CANCELLED,SOUTH
446,184,21-07-2026,CANCELLED,SOUTH
779,188,2026-01-25 21:41:12,RETURNED,NORTH
471,492,2026-02-19 01:35:32,RETURNED,EAST
371,33,2026-05-31 10:01:01,RETURNED,WEST
444,55,2026-06-25 07:52:41,PLACED,EAST
109,25,2026-02-07 16:02:04,PLACED,NORTH
502,144,2025-11-12 00:38:53,DELIVERED,WEST
658,460,19-01-2026,PLACED,NORTH
13,395,2025-08-30 06:16:45,PLACED,SOUTH
350,459,2026-04-17 04:52:12,CANCELLED,NORTH
519,412,2026-07-02 17:01:28,SHIPPED,SOUTH
600,330,2025-08-16 22:52:07,CANCELLED,EAST
380,481,2026-02-27 13:20:01,DELIVERED,NORTH
623,305,2025-10-18 19:07:17,SHIPPED,NORTH
546,32,2026-04-01 20:10:49,RETURNED,NORTH
356,112,2025-09-02 08:56:51,SHIPPED,WEST
43,388,2025-09-05 21:08:09,SHIPPED,SOUTH
124,458,2026-04-29 01:22:47,RETURNED,EAST
775,292,2025-12-22 19:48:30,RETURNED,WEST
105,471,2026-06-10 05:41:03,PLACED,SOUTH
249,36,2026-03-21 23:59:03,CANCELLED,SOUTH
78,392,2026-04-28 22:38:55,PLACED,WEST
741,466,2025-08-23 07:58:02,PLACED,EAST
407,244,2026-02-17 13:11:17,PLACED,WEST
385,393,2025-11-05 20:59:36,DELIVERED,WEST
320,37,12-04-2026,DELIVERED,SOUTH
27,85,2025-11-21 08:24:25,CANCELLED,SOUTH
111,79,2026-01-04 04:59:16,PLACED,EAST
319,476,2025-10-21 23:58:09,RETURNED,WEST
168,75,2026-07-19 04:25:54,DELIVERED,SOUTH
654,327,2026-03-12 23:31:45,SHIPPED,SOUTH
172,199,2025-12-15 00:24:05,DELIVERED,NORTH
378,368,09-01-2026,SHIPPED,WEST
263,275,2026-04-29 05:13:41,DELIVERED,EAST
763,342,2026-06-13 01:11:06,CANCELLED,WEST
224,457,2025-10-11 17:57:26,DELIVERED,SOUTH
735,306,2026-07-01 17:18:01,DELIVERED,SOUTH
118,,2026-03-15 06:05:43,PLACED,WEST
757,189,2026-01-15 15:25:56,CANCELLED,NORTH
130,195,2025-08-05 22:35:09,RETURNED,NORTH
721,290,2025-10-26 17:35:50,DELIVERED,WEST
669,42,2025-12-31 10:11:36,DELIVERED,NORTH
655,439,2026-07-31 06:18:17,SHIPPED,WEST
205,202,2025-12-24 18:13:46,PLACED,EAST
690,147,2026-02-20 11:40:10,SHIPPED,SOUTH
32,,19-08-2025,RETURNED,WEST
42,41,2026-06-04 06:05:48,PLACED,SOUTH
71,332,2026-06-27 00:01:17,PLACED,SOUTH
230,,2025-10-25 00:12:12,DELIVERED,WEST
359,80,2025-08-18 06:53:26,PLACED,SOUTH
54,,2026-02-25 16:22:07,DELIVERED,EAST
553,9,2026-03-13 23:36:19,CANCELLED,WEST
20,215,2025-12-05 14:00:46,CANCELLED,WEST
482,432,2026-01-06 16:28:24,DELIVERED,WEST
84,449,2025-11-14 04:06:26,DELIVERED,NORTH
259,449,2026-02-23 03:22:40,DELIVERED,SOUTH
432,121,2026-04-10 09:01:40,RETURNED,EAST
285,495,2026-05-25 19:25:11,CANCELLED,SOUTH
617,414,2026-03-06 16:10:23,RETURNED,WEST
346,120,16-07-2026,PLACED,WEST
790,25,2025-09-27 14:07:45,RETURNED,WEST
466,197,2026-05-23 04:44:47,RETURNED,SOUTH
217,170,2026-02-11 01:42:47,CANCELLED,WEST
336,241,2026-04-03 23:14:53,CANCELLED,WEST
781,183,2025-11-01 17:02:18,PLACED,SOUTH
267,229,2025-11-20 08:23:59,SHIPPED,NORTH
712,303,2025-12-07 21:13:24,PLACED,NORTH
187,350,2025-08-29 09:07:35,CANCELLED,NORTH
473,253,2026-03-27 11:05:55,RETURNED,WEST
139,497,2026-04-27 11:00:45,RETURNED,SOUTH
439,466,2026-05-02 23:27:51,SHIPPED,SOUTH
86,461,2026-01-03 04:40:52,PLACED,SOUTH
629,406,2026-01-27 22:45:03,RETURNED,WEST
578,387,2025-09-27 01:54:47,PLACED,SOUTH
607,479,2026-06-16 11:11:45,DELIVERED,EAST
404,358,2025-08-10 14:37:03,PLACED,WEST
28,170,2026-05-07 13:01:20,SHIPPED,WEST
547,,2026-05-07 19:22:57,DELIVERED,NORTH
785,357,2025-10-06 03:43:48,PLACED,EAST
479,146,2026-07-09 06:14:03,RETURNED,SOUTH
170,346,2025-12-22 22:05:33,SHIPPED,WEST
415,474,2026-02-27 10:49:28,SHIPPED,EAST
345,53,2025-09-18 04:12:39,SHIPPED,WEST
657,223,2026-06-26 08:52:42,RETURNED,SOUTH
30,153,2026-01-20 18:44:15,PLACED,WEST
498,236,2026-01-08 22:01:50,RETURNED,EAST
261,193,2025-11-19 00:25:38,DELIVERED,WEST
280,287,2025-09-08 04:15:45,DELIVERED,EAST
717,,25-09-2025,DELIVERED,EAST
500,348,2025-12-19 18:02:41,RETURNED,NORTH
226,435,2025-08-07 17:51:41,RETURNED,SOUTH
618,446,2025-12-05 17:30:23,SHIPPED,SOUTH
560,58,2025-08-09 18:48:01,PLACED,SOUTH
395,236,2025-12-13 08:00:31,SHIPPED,EAST
430,272,2026-01-11 00:51:16,CANCELLED,WEST
400,29,2026-01-14 22:23:57,DELIVERED,EAST
306,206,2026-05-31 20:55:06,SHIPPED,SOUTH
361,331,2026-06-01 12:59:10,RETURNED,NORTH
7,441,2025-08-30 21:14:11,PLACED,EAST
489,93,2026-06-29 01:16:07,SHIPPED,EAST
390,110,2025-10-11 13:01:46,RETURNED,EAST
730,7,2026-07-01 19:17:52,DELIVERED,EAST
21,180,2026-05-05 20:05:12,PLACED,WEST
599,252,2026-02-13 23:50:22,RETURNED,WEST
399,154,21-10-2025,RETURNED,WEST
783,59,2026-01-03 16:39:13,PLACED,EAST
212,336,2025-10-23 18:47:47,DELIVERED,NORTH
64,422,2026-07-10 02:58:30,CANCELLED,NORTH
426,,2026-04-24 03:12:06,CANCELLED,SOUTH
478,45,02-03-2026,CANCELLED,SOUTH
556,218,2026-07-18 20:50:51,CANCELLED,WEST
40,431,2026-05-14 17:49:57,RETURNED,WEST
418,412,2026-05-10 13:37:47,CANCELLED,WEST
732,258,2025-11-08 09:10:06,SHIPPED,NORTH
66,446,2026-02-16 14:06:50,RETURNED,EAST
220,454,2025-08-31 14:42:06,PLACED,NORTH
157,66,2025-12-26 02:39:53,RETURNED,EAST
393,155,26-08-2025,SHIPPED,SOUTH
237,72,2026-06-19 12:13:33,SHIPPED,NORTH
155,3,2025-12-23 12:23:00,PLACED,WEST
142,61,2026-05-15 23:00:09,PLACED,NORTH
83,344,2025-10-14 04:01:21,DELIVERED,SOUTH
554,70,09-05-2026,CANCELLED,WEST
328,378,2026-06-25 13:48:38,SHIPPED,SOUTH
747,367,2026-01-06 07:41:58,DELIVERED,SOUTH
279,36,2025-10-11 04:15:15,RETURNED,EAST
745,438,2026-07-28 14:32:20,RETURNED,SOUTH
293,121,2025-08-30 22:22:43,DELIVERED,SOUTH
80,133,2026-06-06 23:57:07,CANCELLED,WEST
451,475,2025-11-15 14:09:32,CANCELLED,WEST
282,295,20-02-2026,SHIPPED,WEST
245,373,2026-07-16 17:55:14,DELIVERED,NORTH
642,,2025-12-12 21:09:37,RETURNED,SOUTH
497,409,28-07-2026,SHIPPED,WEST
534,197,09-08-2025,SHIPPED,WEST
284,412,2026-02-18 19:09:46,DELIVERED,EAST
653,113,2026-07-29 13:17:16,RETURNED,SOUTH
254,397,2026-06-10 08:44:54,CANCELLED,WEST
266,397,2025-10-03 23:33:50,SHIPPED,NORTH
461,300,2025-08-31 09:03:58,RETURNED,SOUTH
736,15,2025-09-23 12:53:17,PLACED,SOUTH
163,333,2026-05-17 02:27:16,SHIPPED,EAST
457,323,2026-01-27 21:44:17,SHIPPED,EAST
773,,2026-03-30 08:17:41,DELIVERED,SOUTH
437,68,2025-09-15 00:45:37,SHIPPED,SOUTH
517,,2026-07-18 14:52:19,RETURNED,NORTH
628,284,2026-02-18 02:58:00,SHIPPED,NORTH
454,481,2026-07-04 00:25:17,RETURNED,NORTH
325,53,16-05-2026,CANCELLED,NORTH
610,91,2025-12-09 05:21:51,CANCELLED,SOUTH
573,190,2026-01-25 10:30:09,DELIVERED,SOUTH
544,480,2026-01-10 17:20:02,DELIVERED,NORTH
684,12,2025-09-12 14:37:12,SHIPPED,EAST
715,149,2025-08-29 18:37:46,PLACED,EAST
137,,2025-08-31 08:16:57,RETURNED,WEST
468,338,2025-08-07 23:12:23,SHIPPED,SOUTH
125,48,2025-12-20 05:40:15,DELIVERED,SOUTH
256,247,2025-12-16 04:26:00,CANCELLED,EAST
571,316,2025-12-20 18:18:29,DELIVERED,NORTH
52,,2025-11-24 05:44:25,SHIPPED,WEST
476,,2026-06-22 07:06:27,DELIVERED,NORTH
531,208,2025-09-03 17:39:18,PLACED,EAST
713,469,2025-12-02 03:52:07,SHIPPED,WEST
181,282,2026-03-28 17:31:40,DELIVERED,SOUTH
225,262,21-10-2025,DELIVERED,NORTH
436,294,2025-11-30 00:49:53,DELIVERED,EAST
110,214,2026-01-08 23:59:02,PLACED,EAST
6,,2025-10-15 04:54:59,SHIPPED,NORTH
705,185,2026-06-29 09:40:14,CANCELLED,EAST
672,287,2025-10-24 16:06:41,RETURNED,SOUTH
152,401,2026-01-26 04:21:07,DELIVERED,NORTH
250,104,2025-08-13 16:11:36,RETURNED,WEST
410,377,2026-08-02 00:54:22,SHIPPED,NORTH
507,192,2025-08-22 15:20:57,SHIPPED,NORTH
394,12,2025-09-14 20:16:55,DELIVERED,SOUTH
788,154,2026-02-13 22:27:31,CANCELLED,SOUTH
200,55,2026-07-13 12:50:12,DELIVERED,NORTH
590,30,2025-11-03 03:01:31,SHIPPED,NORTH
645,383,2026-06-11 14:06:21,DELIVERED,SOUTH
425,340,2026-08-02 09:26:57,DELIVERED,NORTH
467,195,03-09-2025,SHIPPED,EAST
75,4,2025-11-16 13:48:27,DELIVERED,EAST
626,407,2026-02-27 23:03:42,PLACED,SOUTH
487,163,2026-02-14 14:39:29,RETURNED,EAST
251,311,05-12-2025,CANCELLED,NORTH
48,7,2026-04-21 10:08:23,RETURNED,WEST
26,315,2026-02-26 03:27:19,PLACED,WEST
151,101,2025-10-06 11:20:57,CANCELLED,SOUTH
204,285,2026-03-03 19:43:29,PLACED,NORTH
231,233,2025-12-04 06:49:37,PLACED,EAST
318,147,2026-03-09 15:33:08,SHIPPED,SOUTH
689,146,2026-03-26 04:22:34,SHIPPED,SOUTH
241,83,2026-04-02 17:28:25,CANCELLED,NORTH
96,391,2025-10-21 00:23:17,SHIPPED,WEST
344,10,2026-08-01 04:48:52,RETURNED,NORTH
635,314,2025-10-07 06:21:24,DELIVERED,EAST
649,233,2026-01-24 19:39:59,DELIVERED,SOUTH
798,273,2026-02-17 20:46:20,CANCELLED,NORTH
528,201,2026-06-04 03:25:39,DELIVERED,EAST
291,182,2026-07-07 03:40:55,RETURNED,EAST
87,382,2025-12-15 12:22:59,CANCELLED,EAST
675,460,2026-04-12 10:20:29,CANCELLED,EAST
174,467,2026-05-29 18:59:38,DELIVERED,SOUTH
754,198,2025-12-17 09:37:36,RETURNED,EAST
485,323,2025-08-30 18:41:16,PLACED,WEST
524,387,2026-05-04 04:42:25,RETURNED,SOUTH
219,42,2026-05-02 13:57:07,SHIPPED,SOUTH
692,190,2026-02-05 14:10:43,RETURNED,NORTH
762,393,2026-06-13 21:40:12,DELIVERED,WEST
453,22,2026-05-02 14:54:53,CANCELLED,EAST
477,17,2026-05-04 07:22:55,RETURNED,EAST
330,240,2026-02-02 04:06:36,RETURNED,EAST
671,239,2025-12-07 13:36:14,DELIVERED,EAST
622,88,2026-07-14 13:15:18,PLACED,NORTH
594,39,2025-11-10 08:51:44,DELIVERED,WEST
441,451,2026-06-12 20:07:30,PLACED,EAST
216,329,2026-05-17 15:02:34,DELIVERED,SOUTH
294,428,2026-06-22 06:18:17,RETURNED,EAST
312,354,2026-05-23 02:48:01,SHIPPED,EAST
1,73,2026-05-10 01:24:58,SHIPPED,WEST
562,268,2026-04-17 17:57:07,PLACED,SOUTH
416,373,2026-02-17 00:02:21,PLACED,NORTH
309,492,2025-10-17 12:29:18,CANCELLED,NORTH
583,327,2026-05-02 01:50:53,CANCELLED,EAST
631,,2026-02-02 01:00:08,RETURNED,EAST
179,80,19-10-2025,DELIVERED,NORTH
767,196,2026-06-09 06:53:56,DELIVERED,SOUTH
694,63,2026-03-12 22:24:49,CANCELLED,WEST
389,325,2025-09-27 01:20:01,DELIVERED,SOUTH
112,52,2025-12-21 07:37:24,DELIVERED,SOUTH
431,10,2025-12-18 15:05:39,DELIVERED,EAST
197,208,2025-08-30 23:16:16,PLACED,WEST
131,451,2026-03-15 03:25:56,SHIPPED,WEST
568,243,2025-08-19 14:12:06,RETURNED,NORTH
303,167,2025-09-09 16:20:01,DELIVERED,SOUTH
714,387,2025-12-07 17:53:54,SHIPPED,SOUTH
413,305,2025-11-01 19:35:25,DELIVERED,SOUTH
335,80,2026-07-26 19:33:50,PLACED,SOUTH
419,,2025-11-11 10:31:52,RETURNED,SOUTH
683,228,2026-01-26 17:18:35,PLACED,EAST
317,345,2025-09-20 05:47:33,CANCELLED,NORTH
520,314,2025-11-21 18:17:10,RETURNED,WEST
308,285,2025-11-15 18:25:41,CANCELLED,SOUTH
738,67,2026-05-17 13:59:28,CANCELLED,NORTH
128,372,23-07-2026,SHIPPED,NORTH
680,490,24-06-2026,SHIPPED,EAST
322,228,2025-12-02 14:53:04,DELIVERED,WEST
639,408,2026-05-11 22:07:45,CANCELLED,WEST
339,84,2026-07-29 22:09:48,CANCELLED,WEST
681,76,2025-08-31 12:20:10,SHIPPED,NORTH
72,413,2025-12-23 09:31:19,DELIVERED,WEST
442,212,2025-09-29 11:39:48,DELIVERED,WEST
373,166,2026-05-08 13:28:15,DELIVERED,NORTH
202,274,2026-04-04 09:48:21,CANCELLED,EAST
687,291,2026-02-19 19:38:46,DELIVERED,SOUTH
755,431,2026-01-02 12:07:42,RETURNED,WEST
760,500,2025-12-06 00:22:04,SHIPPED,WEST
737,356,2026-03-05 05:08:16,SHIPPED,EAST
704,202,2025-08-10 11:45:16,DELIVERED,NORTH
552,447,2026-01-12 09:35:18,SHIPPED,NORTH
533,212,2026-03-25 19:00:43,SHIPPED,SOUTH
2,90,2026-05-28 09:56:13,PLACED,NORTH
447,310,2026-01-30 09:55:20,DELIVERED,SOUTH
726,272,2026-05-15 16:17:39,PLACED,SOUTH
